id,reputation,up_votes,down_votes,views,no_of_questions_answered_by_user,avg_ans_score,no_of_questions_Asked_by_user,avg_que_score,EFF_CLASS,EFF_CLASS_NUM
3801073,175,24,0,15,5,1.6,8,1.5,YES,1
366348,9618,368,35,638,308,2.311688312,1,3,NO,-1
1058226,1436,16,8,55,38,0,1,0,NO,-1
2101103,335,8,3,26,13,0,1,0,NO,-1
5262306,149,26,2,23,11,1.272727273,1,0,NO,-1
474214,735,34,2,67,7,2.857142857,15,5.4,NO,-1
1539017,127,17,0,60,6,0.833333333,17,0.470588235,MODERATE,0
1515566,36,0,0,14,1,0,1,0,NO,-1
957415,103,16,0,16,6,0.666666667,2,0,NO,-1
1330456,28,3,0,16,3,0,8,-0.125,YES,1
1529565,1063,137,2,141,62,1.161290323,7,2.428571429,YES,1
2480769,304,18,0,42,17,0.294117647,40,0.325,YES,1
7997531,129,10,0,17,4,2.5,1,-4,NO,-1
222823,1288,18,2,56,3,36,4,1.25,YES,1
2427367,857,60,8,235,24,2.041666667,13,1.230769231,YES,1
2856839,466,636,7,150,23,0.608695652,7,1.285714286,YES,1
1551097,1828,39,8,459,160,0.64375,10,1.6,NO,-1
810211,71,0,0,33,1,0,17,0,YES,1
7521742,106,13,0,25,4,1,3,2,YES,1
749573,81,0,0,29,1,0,2,0,YES,1
575497,11532,881,10,292,155,6.15483871,15,3.733333333,NO,-1
875976,562,66,2,65,7,3.857142857,6,4.5,NO,-1
6012759,17,0,0,47,6,0,2,0,NO,-1
957657,118,14,0,15,1,1,1,1,YES,1
1793466,651,4,0,25,1,57,1,1,NO,-1
1138547,59,3,0,19,1,0,4,0,YES,1
2452210,69,18,0,17,7,0.285714286,4,1.25,YES,1
9881153,15,0,0,23,1,0,3,0,YES,1
5504520,19,0,0,18,1,0,2,0,NO,-1
1672869,65,6,0,39,2,0,13,0.692307692,YES,1
6142109,20,1,0,25,1,0,13,0,NO,-1
1254187,152,90,1,37,7,0.285714286,28,0.642857143,YES,1
3353128,38,3,0,15,2,0.5,5,1,YES,1
2711586,327,21,5,17,3,0,1,0,NO,-1
3924957,40,4,0,17,1,0,11,0.363636364,YES,1
224524,1025,102,6,45,9,1.111111111,5,32.2,YES,1
6866139,241,96,0,84,4,1.25,13,0.846153846,YES,1
965091,384,11,1,65,2,0.5,4,16.75,NO,-1
2579651,293,29,2,64,6,3.5,8,1,YES,1
5454565,55,97,0,24,6,0.333333333,8,0.125,YES,1
707665,1135,34,2,262,8,1.125,57,2.842105263,YES,1
1846727,125,23,0,33,1,0,7,3.285714286,YES,1
1213321,109,22,0,69,5,0.4,16,1.5,NO,-1
2223517,609,123,5,64,24,1.541666667,3,5,NO,-1
6591675,1281,8,5,301,161,0.347826087,2,0,YES,1
6527049,4065,75,86,1316,354,0.576271186,123,0.666666667,NO,-1
6323923,84,0,0,15,1,0,5,2.8,YES,1
4557535,82,2,0,20,4,1,15,0.466666667,YES,1
1531978,547,366,0,32,4,9,15,1.333333333,YES,1
1108473,63,8,0,30,3,0,18,0.444444444,YES,1
3625127,24,1,0,17,1,0,8,0,YES,1
8147497,4,0,0,14,1,0,5,0,YES,1
2133156,190,25,2,22,6,1.833333333,9,0.888888889,YES,1
481696,75,19,1,163,2,2,31,1.677419355,NO,-1
3552838,68,2,0,18,1,2,11,0.727272727,YES,1
2747533,1372,115,1,69,70,0,1,0,NO,-1
1871628,405,1,0,127,5,0.4,41,1.12195122,YES,1
1536439,183,8,0,19,4,3.25,1,5,YES,1
1996954,56,4,0,28,4,0.25,6,0.666666667,YES,1
1812389,642,45,5,117,28,1.071428571,6,1.5,MODERATE,0
1575294,590,12,0,42,1,0,20,0,YES,1
3465134,101,17,0,51,11,0.909090909,6,0.5,NO,-1
915457,230,150,4,123,8,0.25,51,0.470588235,YES,1
639879,395,55,0,198,8,0.25,32,1.1875,YES,1
1587915,140,0,0,15,1,11,1,-1,NO,-1
3753787,258,0,0,16,2,10.5,1,0,NO,-1
964813,15547,2113,109,895,436,2.800458716,14,4.785714286,NO,-1
819276,999,802,6,205,9,0.555555556,44,3.136363636,YES,1
2214701,762,146,6,72,43,0.953488372,13,2.923076923,NO,-1
4894399,1276,189,18,68,76,0,1,0,NO,-1
768985,29,0,0,29,1,0,11,0,YES,1
2802809,477,63,1,16,27,0.592592593,7,1.285714286,YES,1
2094285,141,0,0,23,1,0,7,0,YES,1
1209446,191,2,0,20,1,0,12,0,NO,-1
2330429,685,91,10,134,16,2.5,10,1.3,YES,1
3935144,1155,121,18,18,6,0,1,0,NO,-1
4339306,141,0,0,19,2,0,1,0,NO,-1
158997,129,192,0,14,2,0.5,2,8.5,YES,1
5363548,116,17,0,28,7,0.714285714,13,0.846153846,YES,1
893493,366,60,7,35,10,1.5,8,1.875,YES,1
5835579,37,6,0,27,1,0,4,0,YES,1
246342,137378,5929,1027,10377,3041,0,1,0,NO,-1
3954215,160,24,0,34,4,2.75,8,0.25,YES,1
1508542,354,79,4,39,17,0.470588235,5,1.6,YES,1
1070928,19,0,0,15,1,-1,2,0.5,NO,-1
5451344,5288,311,17,753,224,0,1,0,NO,-1
1247274,1035,214,8,153,34,1.205882353,29,1.103448276,YES,1
1500184,437,1,0,41,9,1.888888889,17,1.647058824,NO,-1
155446,165,18,1,30,9,1.333333333,2,0,NO,-1
4230443,189,25,0,51,9,0.555555556,21,0.904761905,NO,-1
4711161,55,0,0,157,1,0,4,1.5,YES,1
853778,5968,273,2,147,10,56.6,3,7.666666667,MODERATE,0
5358739,53,14,0,22,1,0,27,0,YES,1
192910,14283,12487,171,4126,297,1.141414141,832,3.073317308,MODERATE,0
4523916,318,155,7,37,8,1.875,4,0.25,YES,1
4352961,2393,52,2,586,42,4.595238095,1,4,NO,-1
656094,1082,314,40,320,43,1.674418605,6,2.833333333,NO,-1
1911882,22,6,0,20,2,1,2,-0.5,NO,-1
128734,3568,2025,17,305,24,3.5,37,12.432432432,NO,-1
268714,61,2,0,49,3,0,1,0,NO,-1
1037363,726,89,4,147,21,2.19047619,24,1.166666667,MODERATE,0
2324211,157,34,0,30,3,1.666666667,6,3.333333333,YES,1
4714351,104,6,0,116,1,0,12,0.25,YES,1
124708,3725,166,21,760,35,4.714285714,37,8.432432432,YES,1
4929804,43,1,0,26,3,-0.666666667,10,-0.6,YES,1
5953895,481,3640,6,22,4,0,1,0,NO,-1
4555522,43,41,0,23,6,-0.833333333,13,0.538461538,YES,1
1347690,62,0,0,20,1,0,8,0,YES,1
5869,1359,526,4,343,25,4.92,8,4.5,NO,-1
244702,4277,3209,46,234,161,1.813664596,8,0.875,YES,1
40630,36,0,0,37,1,0,6,0,NO,-1
7889120,280,1,0,34,34,0.382352941,2,0,YES,1
766521,72,3,0,15,8,0.625,3,0.333333333,YES,1
1193743,461,8,0,47,2,11.5,12,1,NO,-1
1318659,403,23,0,74,14,0.5,24,1.166666667,NO,-1
1188948,821,23,4,300,14,4.285714286,13,3.307692308,YES,1
4657565,166,27,0,18,8,1.5,3,0,NO,-1
2139671,1465,1660,38,223,87,0.781609195,20,1.05,NO,-1
3198857,462,364,1,89,27,0.777777778,5,-0.2,YES,1
635604,316,38,2,39,6,0.166666667,19,1.894736842,YES,1
3516523,456,161,15,220,2,0,79,0.582278481,YES,1
5291492,485,14,2,62,14,1.642857143,22,1.590909091,NO,-1
7402954,4,0,0,17,1,0,3,0,NO,-1
262998,63,145,0,66,4,-3.5,13,0.615384615,NO,-1
3734269,215,70,8,74,2,0,18,0.611111111,YES,1
6381439,342,26,0,40,24,0,1,0,NO,-1
1640508,77,4,0,22,1,3,12,0.5,YES,1
964265,523,174,1,49,11,2.909090909,4,3.25,NO,-1
4962956,92,61,0,38,2,0.5,30,0.2,YES,1
4299088,40,3,0,14,1,0,6,0,YES,1
3553967,75,19,0,52,7,0.142857143,28,0.178571429,YES,1
1532953,19,1,0,32,1,0,9,0,YES,1
4741503,2982,55,11,468,143,1.223776224,6,0.666666667,MODERATE,0
4532065,229,70,16,213,3,0.333333333,123,0.951219512,YES,1
3522262,44,0,0,27,1,0,7,0.571428571,YES,1
3435347,477,9,0,92,1,0,20,0,YES,1
560205,111,8,0,21,1,8,1,1,NO,-1
1335141,1106,14,1,47,31,2.032258065,13,3.230769231,NO,-1
7397710,496,15,6,18,24,0,1,0,NO,-1
1011436,385,12,7,27,13,1.538461538,4,1,YES,1
5487153,19,32,0,19,2,0.5,5,-0.2,YES,1
5517367,53,0,0,29,2,1.5,2,0.5,YES,1
1721451,120,1,0,36,3,0.666666667,20,0.4,YES,1
2449973,78,18,0,17,1,0,17,0,YES,1
3796781,18,31,0,22,1,0,3,0,YES,1
1383701,73,1,0,16,2,3.5,1,0,YES,1
7269153,47,0,0,14,1,0,7,0,YES,1
4048947,63,0,0,75,1,0,22,0,YES,1
614644,2487,145,2,92,63,2.650793651,10,2.8,YES,1
714730,676,54,1,76,47,0.723404255,4,0,NO,-1
3066830,41,3,0,14,4,0,1,0,NO,-1
1065831,130,85,0,34,1,1,21,0.857142857,YES,1
3879598,365,42,5,124,2,0.5,25,0.8,NO,-1
1459402,201,3,0,39,1,1,7,4.714285714,YES,1
1073197,644,65,0,90,5,0.8,12,9.166666667,MODERATE,0
118638,28,0,0,33,1,1,4,0.75,NO,-1
2770193,385,10,0,47,13,0,1,0,NO,-1
4149575,936,40,0,27,19,3.105263158,2,5.5,YES,1
510663,75,0,0,18,2,2.5,1,0,NO,-1
3170671,872,57,4,68,10,3.2,24,4.125,MODERATE,0
1679519,1762,611,52,638,20,0.65,217,0.986175115,YES,1
279600,1270,656,23,145,56,0.857142857,17,1.411764706,NO,-1
868437,58,12,0,16,1,0,8,0,YES,1
7143526,32,9,0,16,1,0,6,0,YES,1
351427,972,49,11,144,6,13.666666667,2,2.5,NO,-1
7115661,24,3,0,22,1,0,2,0,YES,1
175399,8445,2202,51,910,50,3.1,187,7.187165775,MODERATE,0
3087409,639,29,1,64,1,0,29,0,YES,1
4014291,7370,289,19,334,264,1.609848485,5,0.6,YES,1
1535319,33,1,0,19,5,0,8,0.75,YES,1
1245142,709,189,0,113,7,3.571428571,20,2.65,NO,-1
2967559,52,5,0,52,1,0,18,0,YES,1
441387,26164,1246,61,3121,598,3.324414716,6,1.333333333,YES,1
2526049,1549,17,35,35,29,3.827586207,6,2.333333333,NO,-1
1207552,76,0,0,331,2,0,1,0,NO,-1
296025,496,96,2,38,21,0,1,0,NO,-1
1707129,2546,656,151,156,59,2.93220339,5,2.2,YES,1
2084022,604,132,1,58,14,1.428571429,49,0.795918367,NO,-1
1363514,177,0,0,36,8,0,1,0,NO,-1
733948,5,0,0,19,1,0,2,0,YES,1
3514330,126,224,1,14,1,0,5,0,YES,1
1798907,53,11,0,48,1,0,13,0,YES,1
2439467,497,53,6,97,5,0.6,31,2.580645161,NO,-1
188929,688,91,2,202,20,1.4,38,1.578947368,YES,1
9334695,158,47,0,35,17,0,1,0,NO,-1
5233198,4,0,0,45,2,0,5,-0.4,YES,1
7496389,88,50,0,41,4,0.75,13,0.846153846,YES,1
1648861,65,0,0,27,1,0,10,0,YES,1
3187049,320,179,4,18,2,0.5,13,1.769230769,YES,1
1722997,105,42,0,64,3,0.666666667,24,0.416666667,NO,-1
1556740,56,0,0,22,6,0.666666667,2,1.5,NO,-1
6794659,56,0,0,17,5,0,1,0,NO,-1
1087711,520,108,8,39,25,0,1,0,NO,-1
1926476,167,22,0,34,13,0.538461538,12,0.333333333,YES,1
4564488,76,8,0,32,5,0.2,10,0.7,NO,-1
723066,839,55,8,174,14,4,7,0.428571429,YES,1
5932019,30,19,0,22,1,0,15,0,YES,1
1492,4940,781,38,1011,77,2.025974026,44,9.045454545,NO,-1
1385151,46,26,0,21,10,0.1,6,0.5,NO,-1
4966090,104,52,0,21,3,0,19,0.473684211,YES,1
6344967,146,10,4,23,15,-0.133333333,6,0.5,YES,1
4086906,505,37,11,44,26,0.961538462,6,0.166666667,YES,1
3585218,178,51,13,46,2,2.5,10,2.4,YES,1
4403576,192,153,0,36,6,0.833333333,15,0.6,YES,1
1079929,112,37,0,146,2,0,27,0.62962963,YES,1
814103,238,7,0,51,1,0,16,0,YES,1
1810384,24,3,0,19,1,0,4,0,NO,-1
167881,40,14,0,74,2,1,4,0.75,YES,1
4093339,32,1,0,17,1,0,16,0,YES,1
6437913,367,140,0,86,9,0.111111111,53,0.660377358,NO,-1
7415791,119,1,0,20,1,0,16,0,YES,1
1022271,246,25,0,41,1,0,19,0,YES,1
2200881,259,0,0,20,8,1.25,1,1,NO,-1
2091,487,20,1,55,4,0,1,0,NO,-1
1049425,14,0,0,19,1,0,5,0,YES,1
2616179,1918,110,4,42,13,11.615384615,3,3.333333333,YES,1
4258997,46,15,0,24,8,0.375,1,0,NO,-1
6067236,434,0,0,65,55,0,1,0,NO,-1
7843927,32,3,0,16,1,0,5,0,YES,1
1927425,309,24,2,48,10,0.9,4,3.75,YES,1
8078180,57,8,0,21,5,0.6,3,0,YES,1
3848081,1355,425,10,107,43,1.790697674,2,4,NO,-1
1752602,188,3,1,150,1,0,22,0,YES,1
2341923,1714,177,10,154,7,6.285714286,44,4.931818182,NO,-1
1836843,321,2,1,49,24,0.541666667,1,0,NO,-1
4258208,356,2,0,63,4,0,1,0,NO,-1
4497540,470,36,42,61,37,0.540540541,9,1.333333333,NO,-1
789927,1086,122,4,47,3,0.666666667,36,5.166666667,YES,1
950543,183,15,1,19,11,1.181818182,6,0,YES,1
2203053,87,4,0,22,7,0.142857143,9,0.444444444,YES,1
405407,75,65,0,25,4,2.25,6,1,NO,-1
2034865,593,110,0,63,3,1,33,2.454545455,YES,1
347484,3699,886,80,1078,69,1.086956522,197,2.197969543,MODERATE,0
4105,35712,26,9,2234,10,3.7,25,271.28,YES,1
3570274,151,58,0,42,4,0.5,13,1.538461538,YES,1
4052278,275,32,0,39,1,3,13,1.692307692,YES,1
557527,6016,286,12,1795,48,1.104166667,499,2.006012024,YES,1
2900727,303,7,0,113,1,16,2,4,YES,1
2101846,32,0,0,22,1,0,9,0.444444444,YES,1
3710891,10,0,0,37,1,0,7,0,YES,1
1463664,172,18,0,55,1,1,10,2.5,YES,1
3627642,113,10,1,40,16,0.125,1,0,NO,-1
260153,51,0,0,14,1,0,1,0,NO,-1
2047122,5230,254,4,198,14,37,1,3,NO,-1
956974,830,73,6,122,21,0.857142857,13,7.307692308,YES,1
5387126,29,6,0,14,5,0,1,0,NO,-1
145504,498,53,9,98,17,0.882352941,26,1.269230769,NO,-1
2105489,184,255,0,19,1,0,10,1.1,NO,-1
4073067,185,8,0,34,2,2,17,1.352941176,YES,1
2888307,358,13,1,48,5,0.4,14,4.357142857,YES,1
3392082,18,0,0,17,4,0,13,0,YES,1
4980054,28,7,0,20,1,1,4,0.5,YES,1
2366982,51,6,0,15,2,0,8,1,YES,1
752952,563,57,0,71,31,0.967741935,8,1.875,MODERATE,0
3256597,1949,321,4,204,31,1,84,2.904761905,NO,-1
6310237,72,0,0,20,1,0,16,0,YES,1
518312,109,26,0,74,2,0,24,0.416666667,YES,1
719982,621,8,0,62,15,2.2,3,2,YES,1
2586315,2326,925,2,249,38,2.947368421,29,5.793103448,MODERATE,0
1550961,378,30,0,14,8,3.625,1,0,YES,1
41994,391,0,1,80,4,0,1,0,NO,-1
38398,5898,3573,5,381,49,8.857142857,38,6.236842105,MODERATE,0
2240780,896,356,5,70,46,0.847826087,25,0.88,YES,1
558283,138,139,3,45,2,0.5,17,1.058823529,MODERATE,0
7835545,792,43,2,176,24,0.666666667,79,0.835443038,YES,1
5581944,168,19,0,116,1,0,34,0,YES,1
5935883,83,11,0,21,3,1,4,1.25,YES,1
1375163,352,33,4,136,1,0,46,0.413043478,YES,1
2030037,283,1,0,35,10,2.7,5,-0.2,YES,1
154065,3313,370,2,271,21,2.19047619,114,4.368421053,NO,-1
1286787,142,35,0,29,7,1.428571429,6,0.833333333,YES,1
471905,23,7,0,47,1,0,3,0,YES,1
8301966,871,31,10,69,20,2.9,2,0,NO,-1
1024122,531,13,1,79,10,1.3,13,3.692307692,YES,1
1173142,218,0,0,19,1,4,11,2.818181818,YES,1
1258559,190,76,1,32,6,1,14,1.214285714,YES,1
522235,196,79,1,66,12,0,28,0.892857143,YES,1
3080771,66,2,0,16,5,0,1,0,NO,-1
6038784,254,10,6,24,22,0.818181818,2,0,NO,-1
942591,1032,51,3,82,3,23.333333333,7,6.142857143,NO,-1
1506860,144,21,3,46,2,0,1,0,NO,-1
576460,321,15,3,22,4,3.75,4,2.75,YES,1
540465,731,156,9,40,33,1.272727273,2,2,YES,1
219572,1546,0,0,34,1,0,14,0,YES,1
3495583,5,0,0,16,1,0,6,0,YES,1
6793086,335,137,0,30,4,2,4,5.5,YES,1
535064,320,3,0,95,1,0,7,0,YES,1
1242167,510,95,7,225,7,3.857142857,23,1.47826087,YES,1
3908601,1403,516,9,118,26,2.153846154,19,5.578947368,YES,1
64223,5815,142,11,1023,216,1.550925926,13,12.769230769,YES,1
2853437,192,57,3,31,9,0.111111111,9,0.888888889,YES,1
1265945,966,132,3,116,23,2.347826087,20,0.75,YES,1
2034561,151,11,0,26,7,0.714285714,9,1.333333333,YES,1
933511,353,81,4,77,42,0.404761905,4,1.25,NO,-1
5145156,101,21,0,18,2,0,1,0,NO,-1
636334,1602,367,1,75,6,16,10,9,YES,1
4631343,51,24,0,29,2,0,1,0,NO,-1
610484,2213,25,4,247,20,0,1,0,NO,-1
768334,2112,4,0,233,71,0,1,0,NO,-1
9933203,346,23,5,33,33,0.606060606,1,-3,NO,-1
2920768,139,7,0,54,16,0,1,0,NO,-1
455339,542,61,10,53,15,0,1,0,NO,-1
8787119,70,5,0,29,1,0,10,0,YES,1
1096298,444,27,3,68,9,2,17,2.941176471,NO,-1
7770613,27,9,0,18,1,0,12,0.166666667,YES,1
1320806,2042,42,3,46,35,3.885714286,1,1,YES,1
4557898,63,0,0,19,1,0,1,0,YES,1
1719240,412,191,10,145,10,1,51,0.568627451,YES,1
5979354,346,33,7,31,15,1.666666667,5,1.4,YES,1
3840530,83,7,0,24,1,0,12,0,YES,1
1614737,1668,70,1,146,18,5.555555556,34,2.5,YES,1
879839,578,40,5,42,10,2.5,3,10.333333333,YES,1
2804981,148,64,3,34,4,2.75,11,0.090909091,YES,1
3535479,138,8,0,15,3,2.666666667,1,1,YES,1
2862485,4735,1564,43,497,118,2.661016949,9,3,NO,-1
1847519,127,243,0,42,2,0,19,1.052631579,YES,1
3393505,13536,1840,4180,1256,553,1.72875226,12,4.75,YES,1
872960,191,4,0,118,7,0.428571429,6,1,YES,1
3975792,116,44,0,33,16,0.5,1,1,NO,-1
2021091,465,42,1,24,32,0.5625,6,1,YES,1
331685,181,10,0,21,4,0,1,0,NO,-1
3419789,12,0,0,30,2,0,11,0,NO,-1
2171538,578,767,1,54,1,0,14,0,YES,1
5765781,43,4,0,14,1,0,8,0.25,YES,1
7225427,93,29,0,20,3,1,9,0.777777778,YES,1
1752408,61,2,0,15,1,0,1,0,NO,-1
875841,33,4,0,15,1,0,2,0,YES,1
9757285,50,13,0,17,1,0,11,0,YES,1
5996289,939,90,2,38,17,2.235294118,48,1.229166667,YES,1
2742418,1444,144,21,951,98,0,1,0,NO,-1
478863,53,30,0,26,5,1,1,0,NO,-1
3723240,110,72,0,40,1,0,57,0,YES,1
3037935,553,267,13,60,23,0.565217391,33,1.121212121,NO,-1
1307232,134,70,0,128,2,1,18,0.944444444,YES,1
937837,55,3,0,23,1,0,15,0,YES,1
769138,165,8,1,22,5,2.6,1,4,NO,-1
4691741,114,484,0,28,7,0.857142857,13,0.461538462,MODERATE,0
180008,149,23,0,18,1,8,3,3.333333333,YES,1
6684109,60,0,0,20,2,2.5,8,-0.25,YES,1
61157,3474,142,6,222,36,0,1,0,NO,-1
2959342,73,8,0,22,13,0.307692308,3,0,NO,-1
1924263,320,278,0,26,3,0,1,0,NO,-1
1008649,628,46,4,139,11,2.545454545,4,8,NO,-1
3664759,1436,1195,2,117,56,0,1,0,NO,-1
3060725,115,9,0,23,3,0.333333333,9,1.444444444,YES,1
998204,630,41,13,110,33,0.939393939,6,0.666666667,YES,1
4816721,320,12,5,48,31,0.612903226,2,1,YES,1
701460,1503,41,1,78,72,1.555555556,3,2.666666667,YES,1
558296,51,0,0,32,2,0,1,0,NO,-1
1595281,234,1,0,23,2,7,6,2.833333333,YES,1
327041,14,0,0,20,1,0,1,0,NO,-1
7318294,433,5,0,35,16,0,1,0,NO,-1
85731,41,0,0,15,1,0,1,0,NO,-1
4562479,86,13,0,32,4,0.75,10,0.2,YES,1
1189179,100,49,0,48,6,0.833333333,2,1.5,YES,1
321302,1487,75,2,103,42,2.166666667,4,7.25,YES,1
7471351,45,6,0,18,1,0,15,0,YES,1
1753256,88,0,0,32,13,0.384615385,7,0,MODERATE,0
942342,499,35,0,111,32,0.96875,10,0.3,YES,1
1023815,21615,1170,370,1093,350,0,1,0,NO,-1
7382212,14,0,0,15,2,0,6,-1,NO,-1
8232996,116,0,0,17,11,0.272727273,2,-1,NO,-1
122423,921,116,0,187,17,2.529411765,20,2.75,MODERATE,0
3972731,78,11,0,21,14,0.285714286,6,-0.833333333,YES,1
2786754,74,5,0,46,1,0,21,0,YES,1
3106347,158,9,0,56,1,0,53,0.41509434,YES,1
1529441,768,85,3,157,11,1.909090909,64,0.921875,YES,1
5937195,40,2,0,25,1,0,4,1.5,YES,1
198825,4060,1324,2,784,62,4.838709677,12,3.833333333,YES,1
2444312,3424,154,37,316,92,2.5,16,5.875,YES,1
2901961,29,5,0,27,12,-0.25,4,0.5,YES,1
3035649,131,2,0,19,5,1,6,2.666666667,NO,-1
2087775,738,359,8,284,42,1.285714286,42,2.071428571,MODERATE,0
5651931,12,0,0,18,1,0,7,0.142857143,YES,1
5622844,146,36,0,18,1,0,1,0,NO,-1
408484,334,17,0,35,1,0,6,0,NO,-1
1487622,2,1,0,32,1,0,2,0,NO,-1
630000,24,0,0,16,2,0.5,2,1,NO,-1
5522843,17,0,0,26,1,0,4,0,YES,1
42124,18483,1313,178,1542,173,8.612716763,47,10.127659574,NO,-1
1032882,549,795,2,135,14,0.5,23,2.260869565,MODERATE,0
32887,379,1,1,131,9,0.666666667,43,1.093023256,NO,-1
97499,62,0,0,37,1,0,3,0,YES,1
2491006,1526,318,10,122,17,7.117647059,6,2.666666667,YES,1
939408,361,0,0,26,1,0,1,0,NO,-1
2588860,538,44,0,141,2,2.5,71,1.056338028,MODERATE,0
1419320,121,13,0,43,8,0,1,0,NO,-1
379682,80,0,0,83,1,0,13,0,YES,1
6210269,103,9,0,16,9,0,1,0,NO,-1
748430,558,91,8,98,7,0,1,0,NO,-1
1511332,3854,726,18,623,101,1.702970297,106,2.424528302,NO,-1
3258080,4,0,0,14,1,0,6,0,NO,-1
358390,597,0,0,26,14,0,1,0,NO,-1
599133,46,6,0,24,1,0,1,0,NO,-1
988548,101,28,0,44,8,0,1,0,NO,-1
1637003,3464,1432,12,153,107,2.373831776,5,3.2,MODERATE,0
1925519,307,12,0,32,4,3.5,7,4.142857143,YES,1
2285601,142,39,0,52,8,1.375,5,0.8,YES,1
5110507,126,5,0,85,3,1.333333333,23,0.347826087,YES,1
1151229,1774,1827,3,501,10,13,28,1.928571429,NO,-1
356915,1351,130,7,95,48,1.541666667,15,2.6,NO,-1
997193,247,3,1,46,1,0,3,0,YES,1
3249421,452,18,3,96,6,1.166666667,61,0.803278689,YES,1
110765,259,0,0,35,1,0,1,0,NO,-1
4927616,5522,487,465,276,185,1.762162162,15,2.133333333,YES,1
1553655,1299,180,3,170,9,3.333333333,28,5.285714286,YES,1
3253113,111,143,0,36,4,1,7,1.142857143,YES,1
1751787,2958,46,4,201,69,0,1,0,NO,-1
8397301,96,0,0,32,2,1.5,4,0,NO,-1
6357155,522,29,0,56,25,0.64,12,2.75,MODERATE,0
1417420,178,73,0,45,1,-1,9,3.555555556,YES,1
3724619,141,69,0,32,3,0,1,0,NO,-1
9372622,5,0,0,16,1,0,1,0,NO,-1
3814328,45,2,0,39,1,0,12,0.583333333,YES,1
4034561,129,1,0,37,10,0.2,10,0.6,MODERATE,0
993408,760,53,0,44,34,1.558823529,3,1.333333333,YES,1
8803302,132,19,0,43,5,1.6,3,0,NO,-1
1358545,63,3,0,16,1,2,3,1.666666667,YES,1
1016336,107,11,0,22,7,0.571428571,9,1,NO,-1
2112028,3723,136,209,1652,136,1.419117647,65,1.907692308,MODERATE,0
345027,8658,743,22,372,253,2.505928854,21,2.428571429,MODERATE,0
5519470,63,18,0,16,5,0,8,0.875,YES,1
3749723,366,41,0,86,2,12.5,1,1,NO,-1
2773462,56,7,0,21,8,0,1,0,NO,-1
4902863,326,743,3,58,3,2,11,2,YES,1
516656,1276,157,28,137,21,4.476190476,18,7.333333333,NO,-1
1716866,3433,193,14,134,116,1.862068966,2,5,YES,1
3270558,136,0,0,34,2,2,3,5.333333333,YES,1
1723655,116,3,0,31,5,1.8,1,5,NO,-1
1877059,330,89,9,102,11,1.181818182,19,-0.157894737,YES,1
1554820,425,46,2,60,4,7.25,1,1,NO,-1
5309823,150,8,1,17,4,0.25,2,1.5,YES,1
1969119,24,0,0,20,1,0,3,1.333333333,NO,-1
3221204,576,0,0,18,13,0,1,0,NO,-1
7589880,45,11,0,19,1,0,8,0.75,YES,1
3066150,84,16,0,20,1,0,15,0,YES,1
7517624,243,8,0,20,2,7.5,2,2,YES,1
456073,1413,41,1,55,19,5.631578947,6,3.166666667,NO,-1
1134400,364,37,2,51,10,1.4,7,4.142857143,NO,-1
108565,1039,165,7,135,12,6.416666667,8,3.5,NO,-1
7735596,10,0,0,31,1,0,5,0,YES,1
289148,553,48,1,33,12,2.416666667,6,3.666666667,YES,1
4395032,45,10,0,23,6,-0.166666667,12,0.083333333,YES,1
131829,243,11,1,29,9,2,1,3,YES,1
5518300,2,0,0,18,1,0,4,-0.75,YES,1
2004058,117,87,0,242,10,0.6,5,0,YES,1
1764245,1075,36,6,46,8,9.75,3,6,YES,1
1037268,1997,70,39,164,8,18.125,3,2,YES,1
2385855,17,0,0,49,6,0,1,0,NO,-1
3526002,245,52,0,41,5,0.4,27,1.074074074,YES,1
111777,21828,911,9,2121,210,8.295238095,82,6.768292683,NO,-1
5645322,250,1,0,23,8,1.875,3,1.666666667,YES,1
960462,2584,88,7,227,4,0.75,74,5.905405405,MODERATE,0
2089665,1305,33,14,136,40,2.325,2,8.5,NO,-1
493942,127,5,0,64,2,2.5,10,0.5,MODERATE,0
9839748,1050,37,11,155,59,0.898305085,1,9,YES,1
3113623,213,1,0,18,8,1.25,2,1.5,NO,-1
732108,108,1,0,42,1,4,7,1.571428571,YES,1
1815281,535,51,0,76,9,0.222222222,21,2.714285714,YES,1
1621232,701,151,2,42,8,0.375,24,4,YES,1
2835819,108,14,0,38,8,0.5,1,1,NO,-1
3771199,47,9,0,28,2,0,1,0,NO,-1
255196,2348,55,1,93,5,0.2,29,14.689655172,YES,1
4353740,407,21,4,38,10,0.5,42,0.833333333,NO,-1
610592,5297,14,4,145,83,5.024096386,17,3.647058824,MODERATE,0
129427,335,26,0,33,4,0.5,3,19.666666667,YES,1
5750692,83,112,4,33,1,0,7,0.857142857,NO,-1
850164,38,9,0,14,1,0,13,0,YES,1
1927177,407,5,0,33,6,1.833333333,19,1.789473684,NO,-1
136294,99,9,0,35,2,3,13,0.153846154,YES,1
2841123,458,91,0,97,8,2.875,10,1.5,NO,-1
5045210,219,0,0,18,5,1.2,1,9,NO,-1
1367124,529,25,1,135,4,0.25,27,2.777777778,YES,1
5389500,1756,519,9,293,93,0,1,0,NO,-1
6853114,50,9,0,19,4,0,14,-0.071428571,YES,1
8941051,70,6,0,14,1,0,5,0,YES,1
1689649,687,184,1,171,5,0.4,82,1.109756098,NO,-1
